Total Line is 161
空行数据： 12
反应时小于 250ms 的数据：12
错误回答数据：7
使用的数据： 148
使用的数据中，两个标准差过滤后剔除的数据个数为： 4
ACC： 0.95625
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 898.56 ms, SD is 76.18644155984067 ms
For LEFT_EARLY: 821.2222222222222 ms, SD is 49.78253361968203 ms
For RIGHT_LATE: 882.8448275862069 ms, SD is 60.36985471857359 ms
For RIGHT_EARLY: 873.1111111111111 ms, SD is 87.96716559161277 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
30, 2077201744873, 2078030633850, 0, 828, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 2079920744873, 2080916045165, 0, 995, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 2082920744873, 2083799657575, 0, 878, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2085705744873, 2086563662442, 0, 857, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2088520744873, 2089449625947, 0, 928, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 2091296744873, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
30, 2095230744873, 2096103352126, 0, 872, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2098105744873, 2099114741772, 0, 1008, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2100921744873, 2101752997170, 0, 831, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2103728744873, 2104515430204, 0, 786, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2106312744873, 2107152522600, 0, 839, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2109110744873, 2110035531621, 0, 924, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2112021744873, 2113047820591, 0, 1026, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 2114828744873, 2115681916264, 0, 853, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2117568744873, 2118441742461, 0, 872, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2120272744873, 2121074893754, 0, 802, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2122842744873, 2123707855863, 0, 865, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2125504744873, 0, 0, 0, 20, -1, 0, -1, 1, NONE, 1, 0, 1, 1
30, 2129459744873, 2130358190569, 0, 898, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 2132347744873, 2133242203873, 0, 894, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2135133744873, 2135999297027, 0, 865, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2138002744873, 2138756797474, 0, 754, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2140703744873, 2141514136642, 0, 810, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 2143359744873, 2144275935311, 0, 916, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2146147744873, 2147159264330, 0, 1011, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2149022744873, 2149919844700, 0, 897, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2151785744873, 2152679728753, 0, 893, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
30, 2154589744873, 2155437420944, 0, 847, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 2157373744873, 2158198112673, 0, 824, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2160158744873, 2161085467788, 0, 926, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2162868744873, 2163721410236, 0, 852, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2165486744873, 2166354049787, 0, 867, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
